campID	commID	donorID
7541	21152	140514
7541	21152	140515
7541	21152	140516
7541	21152	140517
7541	21152	140519
7541	21152	140520
7541	21152	140522
7541	21152	140523
7541	21152	140525
7541	21152	140526
7541	21152	140529
7541	21152	140531
7541	21152	140532
7541	21152	140533
7541	21152	140536
7541	21152	140539
7541	21152	140540
7541	21152	140541
7541	21152	140542
7541	21152	140543
7541	21152	140544
7541	21152	140545
7541	21152	140546
7541	21152	140547
7541	21152	140548
7541	21152	140549
7541	21152	140550
7541	21152	140551
7541	21152	140552
7541	21152	140553
7541	21152	140554
7541	21152	140555
7541	21152	140556
7541	21152	140557
7541	21151	140559
7541	21151	140560
7541	21152	140561
7541	21152	140562
7541	21152	140564
7541	21152	140565
7541	21152	140567
7541	21152	140568
7541	21152	140569
7541	21152	140570
7541	21152	140571
7541	21152	140572
7541	21152	140573
7541	21152	140576
7541	21152	140577
7541	21152	140578
7541	21152	140579
7541	21152	140580
7541	21152	140581
7541	21152	140582
7541	21152	140583
7541	21152	140586
7541	21151	140588
7541	21152	140591
7541	21152	140592
7541	21152	140594
7541	21152	140596
7541	21152	140597
7541	21152	140598
7541	21152	140599
7541	21152	140600
7541	21152	140601
7541	21152	140603
7541	21152	140604
7541	21152	140605
7541	21152	140606
7541	21152	140607
7541	21151	140609
7541	21152	140610
7541	21152	140612
7541	21152	140613
7541	21152	140614
7541	21152	140615
7541	21152	140616
7541	21152	140620
7541	21152	140623
7541	21152	140624
7541	21152	140626
7541	21152	140627
7541	21152	140628
7541	21152	140629
7541	21152	140630
7541	21152	140631
7541	21152	140634
7541	21152	140635
7541	21152	140636
7541	21152	140637
7541	21152	140638
7541	21152	140639
7541	21152	140640
7541	21152	140641
7541	21152	140643
7541	21152	140644
7541	21152	140645
7541	21152	140648
7541	21152	140649
7541	21152	140651
7541	21152	140653
7541	21152	140654
7541	21152	140655
7541	21152	140656
7541	21152	140657
7541	21152	140658
7541	21152	140659
7541	21152	140662
7541	21152	140663
7541	21152	140664
7541	21152	140665
7541	21152	140666
7541	21152	140668
7541	21152	140669
7541	21152	140670
7541	21152	140671
7541	21152	140673
7541	21152	140674
7541	21152	140675
7541	21152	140678
7541	21152	140679
7541	21152	140680
7541	21152	140681
7541	21152	140684
7541	21152	140685
7541	21152	140686
7541	21152	140689
7541	21152	140690
7541	21151	140691
7541	21152	140692
7541	21152	140693
7541	21152	140694
7541	21152	140695
7541	21152	140697
7541	21152	140698
7541	21152	140699
7541	21152	140700
7541	21152	140702
7541	21152	140703
7541	21152	140704
7541	21152	140705
7541	21152	140706
7541	21152	140708
7541	21152	140709
7541	21152	140710
7541	21152	140711
7541	21152	140713
7541	21152	140715
7541	21152	140716
7541	21152	140717
7541	21152	140718
7541	21152	140719
7541	21152	140722
7541	21152	140723
7541	21152	140724
7541	21152	140725
7541	21152	140727
7541	21152	140730
7541	21152	140731
7541	21152	140733
7541	21152	140735
7541	21152	140736
7541	21152	140737
7541	21152	140738
7541	21152	140739
7541	21152	140740
7541	21152	140741
7541	21152	140742
7541	21152	140744
7541	21152	140746
7541	21152	140747
7541	21152	140748
7541	21152	140750
7541	21152	140751
7541	21151	140752
7541	21152	140753
7541	21152	140754
7541	21152	140755
7541	21152	140756
7541	21152	140757
7541	21152	140758
7541	21152	140760
7541	21152	140762
7541	21152	140763
7541	21152	140764
7541	21152	140765
7541	21152	140766
7541	21152	140767
7541	21152	140768
7541	21152	140769
7541	21152	140771
7541	21152	140772
7541	21152	140773
7541	21152	140774
7541	21151	140775
7541	21152	140776
7541	21152	140777
7541	21152	140778
7541	21152	140779
7541	21152	140780
7541	21152	140781
7541	21152	140782
7541	21152	140783
7541	21152	140785
7541	21152	140788
7541	21152	140789
7541	21152	140790
7541	21151	140791
7541	21152	140792
7541	21152	140793
7541	21152	140794
7541	21152	140795
7541	21152	140796
7541	21152	140797
7541	21152	140799
7541	21152	140800
7541	21152	140801
7541	21152	140803
7541	21152	140805
7541	21152	140806
7541	21152	140807
7541	21152	140808
7541	21152	140809
7541	21152	140810
7541	21152	140811
7541	21152	140812
7541	21152	140813
7541	21152	140814
7541	21152	140815
7541	21152	140816
7541	21152	140818
7541	21152	140819
7541	21152	140820
7541	21152	140821
7541	21152	140822
7541	21152	140823
7541	21152	140825
7541	21152	140826
7541	21152	140828
7541	21152	140830
7541	21152	140832
7541	21152	140836
7541	21152	140838
7541	21152	140839
7541	21152	140840
7541	21152	140842
7541	21152	140844
7541	21152	140846
7541	21152	140847
7541	21152	140848
7541	21152	140849
7541	21152	140850
7541	21152	140852
7541	21152	140854
7541	21152	140856
7541	21152	140857
7541	21152	140858
7541	21152	140859
7541	21152	140860
7541	21152	140862
7541	21152	140863
7541	21152	140864
7541	21152	140865
7541	21152	140866
7541	21152	140867
7541	21152	140868
7541	21152	140871
7541	21152	140872
7541	21152	140873
7541	21152	140874
7541	21152	140875
7541	21152	140876
7541	21152	140877
7541	21152	140878
7541	21152	140879
7541	21152	140880
7541	21152	140882
7541	21152	140883
7541	21152	140886
7541	21152	140887
7541	21152	140888
7541	21152	140889
7541	21152	140891
7541	21152	140892
7541	21152	140893
7541	21152	140894
7541	21152	140895
7541	21152	140896
7541	21152	140897
7541	21152	140899
7541	21152	140900
7541	21152	140901
7541	21151	140902
7541	21152	140903
7541	21152	140904
7541	21152	140905
7541	21152	140906
7541	21152	140907
7541	21152	140909
7541	21152	140910
7541	21152	140911
7541	21152	140912
7541	21152	140913
7541	21151	140915
7541	21152	140916
7541	21152	140917
7541	21152	140918
7541	21152	140920
7541	21152	140921
7541	21152	140922
7541	21152	140924
7541	21152	140925
7541	21152	140926
7541	21152	140927
7541	21152	140928
7541	21152	140929
7541	21152	140930
7541	21151	140931
7541	21152	140932
7541	21152	140933
7541	21152	140934
7541	21152	140935
7541	21152	140937
7541	21152	140938
7541	21152	140940
7541	21152	140942
7541	21152	140943
7541	21152	140948
7541	21152	140949
7541	21152	140950
7541	21152	140951
7541	21152	140952
7541	21151	140953
7541	21152	140955
7541	21152	140957
7541	21152	140958
7541	21152	140959
7541	21152	140960
7541	21152	140961
7541	21152	140962
7541	21152	140963
7541	21152	140964
7541	21152	140965
7541	21152	140966
7541	21152	140967
7541	21152	140968
7541	21152	140969
7541	21152	140970
7541	21152	140971
7541	21152	140972
7541	21152	140973
7541	21152	140974
7541	21152	140975
7541	21152	140976
7541	21152	140977
7541	21152	140979
7541	21152	140980
7541	21152	140981
7541	21152	140982
7541	21152	140984
7541	21152	140985
7541	21152	140986
7541	21152	140988
7541	21152	140990
7541	21152	140992
7541	21152	140993
7541	21152	140994
7541	21152	140995
7541	21152	140996
7541	21152	140998
7541	21152	140999
7541	21152	141000
7541	21152	141002
7541	21152	141005
7541	21152	141006
7541	21152	141007
7541	21152	141008
7541	21152	141009
7541	21152	141011
7541	21152	141012
7541	21152	141013
7541	21152	141014
7541	21152	141015
7541	21152	141016
7541	21152	141017
7541	21152	141018
7541	21152	141019
7541	21152	141021
7541	21152	141022
7541	21152	141024
7541	21152	141026
7541	21152	141027
7541	21152	141028
7541	21152	141029
7541	21152	141030
7541	21152	141032
7541	21152	141034
7541	21152	141035
7541	21152	141036
7541	21152	141037
7541	21152	141040
7541	21152	141041
7541	21152	141042
7541	21152	141043
7541	21152	141044
7541	21152	141045
7541	21152	141046
7541	21152	141047
7541	21152	141048
7541	21152	141049
7541	21152	141051
7541	21152	141052
7541	21152	141053
7541	21152	141054
7541	21152	141055
7541	21152	141056
7541	21152	141057
7541	21152	141058
7541	21152	141060
7541	21152	141061
7541	21152	141062
7541	21152	141063
7541	21152	141064
7541	21152	141065
7541	21152	141068
7541	21152	141071
7541	21152	141073
7541	21152	141074
7541	21152	141075
7541	21152	141077
7541	21152	141078
7541	21152	141080
7541	21152	141081
7541	21152	141082
7541	21152	141083
7541	21152	141084
7541	21152	141085
7541	21152	141086
7541	21152	141087
7541	21152	141089
7541	21152	141091
7541	21152	141092
7541	21152	141093
7541	21152	141094
7541	21152	141095
7541	21152	141096
7541	21152	141097
7541	21152	141098
7541	21152	141099
7541	21152	141101
7541	21152	141102
7541	21152	141103
7541	21152	141106
7541	21152	141107
7541	21152	141108
7541	21152	141109
7541	21152	141110
7541	21152	141111
7541	21152	141114
7541	21152	141115
7541	21152	141116
7541	21152	141117
7541	21152	141118
7541	21152	141119
7541	21152	141123
7541	21152	141124
7541	21152	141125
7541	21151	141126
7541	21152	141128
7541	21152	141129
7541	21152	141130
7541	21152	141131
7541	21152	141134
7541	21152	141135
7541	21152	141136
7541	21152	141138
7541	21152	141139
7541	21152	141140
7541	21152	141141
7541	21152	141142
7541	21152	141143
7541	21152	141144
7541	21152	141145
7541	21152	141147
7541	21152	141148
7541	21152	141150
7541	21152	141151
7541	21152	141152
7541	21152	141153
7541	21152	141154
7541	21152	141155
7541	21152	141157
7541	21152	141158
7541	21152	141160
7541	21152	141161
7541	21152	141162
7541	21152	141163
7541	21152	141165
7541	21152	141166
7541	21152	141168
7541	21152	141169
7541	21152	141171
7541	21152	141172
7541	21152	141173
7541	21152	141175
7541	21152	141176
7541	21152	141177
7541	21152	141178
7541	21152	141179
7541	21152	141180
7541	21152	141182
7541	21152	141183
7541	21152	141184
7541	21152	141185
7541	21152	141186
7541	21152	141187
7541	21152	141188
7541	21152	141189
7541	21152	141190
7541	21152	141191
7541	21152	141193
7541	21152	141194
7541	21152	141195
7541	21152	141196
7541	21152	141197
7541	21152	141198
7541	21152	141199
7541	21152	141200
7541	21152	141202
7541	21152	141203
7541	21152	141204
7541	21152	141205
7541	21152	141206
7541	21152	141208
7541	21152	141209
7541	21152	141210
7541	21152	141211
7541	21152	141212
7541	21152	141213
7541	21152	141214
7541	21152	141215
7541	21152	141216
7541	21152	141217
7541	21152	141218
7541	21152	141221
7541	21152	141222
7541	21152	141223
7541	21152	141224
7541	21152	141225
7541	21152	141227
7541	21152	141228
7541	21152	141229
7541	21152	141230
7541	21152	141232
7541	21152	141233
7541	21152	141234
7541	21152	141235
7541	21152	141236
7541	21152	141237
7541	21152	141238
7541	21152	141240
7541	21152	141241
7541	21152	141242
7541	21152	141243
7541	21152	141244
7541	21152	141245
7541	21152	141246
7541	21152	141248
7541	21152	141250
7541	21152	141251
7541	21152	141252
7541	21152	141253
7541	21152	141254
7541	21152	141255
7541	21152	141256
7541	21152	141258
7541	21152	141259
7541	21152	141260
7541	21152	141263
7541	21152	141264
7541	21152	141265
7541	21152	141266
7541	21152	141267
7541	21152	141268
7541	21152	141271
7541	21152	141272
7541	21152	141274
7541	21152	141275
7541	21152	141276
7541	21152	141277
7541	21152	141278
7541	21152	141279
7541	21152	141280
7541	21152	141281
7541	21152	141282
7541	21152	141283
7541	21152	141284
7541	21152	141285
7541	21152	141286
7541	21152	141287
7541	21152	141288
7541	21152	141289
7541	21152	141290
7541	21152	141292
7541	21152	141293
7541	21152	141295
7541	21152	141297
7541	21152	141298
7541	21152	141299
7541	21152	141300
7541	21152	141301
7541	21152	141302
7541	21152	141303
7541	21152	141304
7541	21152	141305
7541	21152	141306
7541	21152	141307
7541	21152	141309
7541	21152	141312
7541	21152	141313
7541	21152	141315
7541	21152	141316
7541	21152	141318
7541	21152	141320
7541	21152	141321
7541	21152	141322
7541	21152	141324
7541	21152	141325
7541	21152	141326
7541	21152	141327
7541	21152	141328
7541	21152	141329
7541	21152	141330
7541	21152	141331
7541	21152	141332
7541	21152	141333
7541	21152	141334
7541	21152	141335
7541	21152	141336
7541	21152	141337
7541	21152	141339
7541	21152	141340
7541	21152	141341
7541	21152	141342
7541	21152	141343
7541	21152	141344
7541	21152	141345
7541	21152	141346
7541	21152	141347
7541	21152	141348
7541	21151	141349
7541	21152	141350
7541	21152	141351
7541	21152	141352
7541	21152	141353
7541	21152	141357
7541	21152	141358
7541	21152	141359
7541	21152	141360
7541	21152	141361
7541	21152	141363
7541	21152	141364
7541	21152	141365
7541	21152	141367
7541	21152	141368
7541	21152	141371
7541	21152	141372
7541	21152	141375
7541	21152	141377
7541	21152	141378
7541	21152	141379
7541	21152	141380
7541	21152	141381
7541	21152	141382
7541	21152	141383
7541	21152	141385
7541	21152	141386
7541	21151	141388
7541	21152	141389
7541	21152	141390
7541	21152	141392
7541	21152	141394
7541	21152	141395
7541	21152	141396
7541	21152	141397
7541	21152	141398
7541	21152	141399
7541	21152	141402
7541	21152	141403
7541	21152	141404
7541	21152	141405
7541	21152	141406
7541	21152	141407
7541	21152	141408
7541	21152	141411
7541	21152	141412
7541	21152	141413
7541	21152	141414
7541	21151	141416
7541	21152	141417
7541	21152	141419
7541	21152	141420
7541	21152	141422
7541	21152	141423
7541	21152	141425
7541	21152	141426
7541	21152	141427
7541	21152	141428
7541	21152	141430
7541	21152	141431
7541	21152	141432
7541	21152	141433
7541	21152	141434
7541	21152	141435
7541	21152	141437
7541	21152	141438
7541	21152	141439
7541	21152	141440
7541	21152	141441
7541	21152	141442
7541	21152	141444
7541	21152	141445
7541	21152	141446
7541	21152	141447
7541	21152	141448
7541	21152	141449
7541	21151	141451
7541	21152	141453
7541	21152	141454
7541	21152	141456
7541	21152	141457
7541	21152	141458
7541	21152	141459
7541	21152	141461
7541	21152	141462
7541	21152	141463
7541	21152	141464
7541	21152	141468
7541	21152	141469
7541	21152	141470
7541	21152	141471
7541	21152	141472
7541	21152	141473
7541	21152	141474
7541	21152	141475
7541	21152	141476
7541	21152	141477
7541	21152	141478
7541	21152	141479
7541	21152	141480
7541	21152	141483
7541	21152	141484
7541	21152	141485
7541	21152	141486
7541	21151	141487
7541	21152	141488
7541	21152	141489
7541	21152	141490
7541	21152	141491
7541	21152	141492
7541	21152	141493
7541	21152	141495
7541	21152	141498
7541	21152	141501
7541	21152	141502
7541	21152	141503
7541	21152	141504
7541	21152	141505
7541	21152	141506
7541	21152	141507
7541	21152	141509
7541	21152	141510
7541	21152	141511
7541	21152	141513
7541	21152	141514
7541	21152	141515
7541	21152	141516
7541	21152	141517
7541	21152	141518
7541	21152	141521
7541	21152	141522
7541	21152	141523
7541	21152	141524
7541	21152	141525
7541	21152	141526
7541	21152	141527
7541	21152	141528
7541	21152	141530
7541	21152	141531
7541	21152	141532
7541	21152	141533
7541	21152	141534
7541	21152	141535
7541	21152	141537
7541	21152	141538
7541	21152	141540
7541	21152	141542
7541	21152	141545
7541	21152	141548
7541	21152	141549
7541	21152	141550
7541	21152	141551
7541	21152	141552
7541	21152	141554
7541	21152	141555
7541	21152	141556
7541	21152	141557
7541	21152	141558
7541	21152	141560
7541	21152	141561
7541	21152	141562
7541	21152	141563
7541	21152	141565
7541	21152	141566
7541	21152	141567
7541	21152	141568
7541	21152	141570
7541	21152	141572
7541	21152	141573
7541	21152	141575
7541	21152	141577
7541	21151	141578
7541	21152	141579
7541	21152	141580
7541	21152	141582
7541	21152	141584
7541	21152	141585
7541	21152	141586
7541	21152	141587
7541	21152	141588
7541	21151	141590
7541	21152	141591
7541	21152	141593
7541	21152	141594
7541	21152	141595
7541	21152	141597
7541	21152	141598
7541	21152	141599
7541	21152	141600
7541	21152	141601
7541	21152	141602
7541	21152	141603
7541	21152	141604
7541	21152	141605
7541	21152	141606
7541	21152	141607
7541	21152	141608
7541	21152	141609
7541	21152	141610
7541	21152	141611
7541	21152	141612
7541	21152	141613
7541	21152	141614
7541	21152	141615
7541	21152	141617
7541	21152	141619
7541	21152	141620
7541	21152	141621
7541	21152	141622
7541	21152	141623
7541	21152	141624
7541	21152	141625
7541	21152	141626
7541	21152	141627
7541	21152	141628
7541	21152	141629
7541	21152	141630
7541	21152	141631
7541	21152	141633
7541	21152	141634
7541	21152	141635
7541	21152	141636
7541	21152	141637
7541	21152	141638
7541	21152	141639
7541	21152	141640
7541	21152	141641
7541	21152	141642
7541	21152	141643
7541	21152	141644
7541	21152	141645
7541	21152	141646
7541	21152	141647
7541	21152	141649
7541	21152	141652
7541	21152	141653
7541	21152	141654
7541	21152	141655
7541	21152	141656
7541	21152	141657
7541	21152	141658
7541	21152	141659
7541	21152	141660
7541	21152	141663
7541	21152	141664
7541	21152	141665
7541	21152	141666
7541	21152	141667
7541	21152	141669
7541	21152	141670
7541	21152	141672
7541	21152	141673
7541	21152	141674
7541	21152	141675
7541	21152	141677
7541	21152	141680
7541	21152	141681
7541	21152	141682
7541	21151	141683
7541	21152	141685
7541	21152	141686
7541	21152	141688
